Episode    Status   Avg steps to goal    Total Goals     Counter        
1938       1        300.0                1149            1049002        
1939       1        300.0                1150            1049701        
1940       3        300.1                1150            1050366        
1941       1        300.0                1151            1051108        
1942       1        299.9                1152            1051593        
1943       1        299.8                1153            1051979        
1944       1        299.7                1154            1052317        
1945       3        299.8                1154            1052415        
1946       1        299.8                1155            1053325        
1947       3        299.9                1155            1053663        
1948       1        299.8                1156            1054276        
1949       1        299.7                1157            1054821        
1950       2        299.8                1157            1055320        
1951       1        299.7                1158            1055881        
1952       1        299.8                1159            1057472        
1953       1        299.7                1160            1058035        
1954       3        299.8                1160            1058424        
1955       3        299.9                1160            1058629        
1956       2        300.0                1160            1059363        
1957       3        300.1                1160            1059449        
1958       1        300.1                1161            1060544        
1959       3        300.2                1161            1060601        
1960       1        300.1                1162            1060979        
1961       1        300.1                1163            1062260        
1962       3        300.2                1163            1062639        
1963       1        300.1                1164            1063329        
1964       1        300.0                1165            1063895        
1965       1        300.0                1166            1064516        
1966       1        299.9                1167            1065211        
1967       1        299.8                1168            1065736        
1968       1        299.8                1169            1066850        
1969       1        299.7                1170            1067525        
1970       3        299.8                1170            1067696        
1971       1        299.8                1171            1068300        
1972       1        299.8                1172            1069915        
1973       1        299.8                1173            1071273        
1974       1        299.7                1174            1071649        
1975       1        299.6                1175            1072124        
1976       1        299.6                1176            1073000        
1977       2        299.7                1176            1073213        
1978       3        299.8                1176            1073462        
1979       1        299.7                1177            1073976        
1980       1        299.6                1178            1074463        
1981       3        299.7                1178            1074525        
1982       1        299.7                1179            1075192        
1983       1        299.6                1180            1075657        
1984       1        299.5                1181            1076294        
1985       3        299.6                1181            1076696        
1986       1        299.5                1182            1077504        
1987       1        299.5                1183            1078312        
1988       1        299.4                1184            1078836        
1989       1        299.3                1185            1079133        
1990       1        299.3                1186            1080024        
1991       3        299.4                1186            1080330        
1992       1        299.3                1187            1080794        
1993       3        299.4                1187            1080974        
1994       1        299.3                1188            1081549        
1995       1        299.3                1189            1082606        
1996       3        299.4                1189            1082763        
1997       1        299.4                1190            1083949        
1998       1        299.3                1191            1084599        
1999       1        299.2                1192            1085397        
2000       3        299.3                1192            1085893        
2001       1        299.3                1193            1086682        
2002       1        299.2                1194            1087628        
2003       2        299.3                1194            1088292        
2004       1        299.3                1195            1088907        
2005       1        299.1                1196            1089248        
2006       3        299.2                1196            1089682        
2007       1        299.2                1197            1090479        
2008       1        299.1                1198            1091258        
2009       1        299.1                1199            1091703        
2010       1        299.0                1200            1092150        
2011       1        298.9                1201            1092614        
2012       1        298.8                1202            1093277        
2013       2        298.9                1202            1094284        
2014       1        298.9                1203            1095321        
2015       1        298.8                1204            1095874        
2016       3        298.9                1204            1096170        
2017       1        298.8                1205            1096814        
2018       3        298.9                1205            1097157        
2019       1        298.9                1206            1097954        
2020       3        299.0                1206            1098600        
2021       3        299.1                1206            1098719        
2022       3        299.2                1206            1099049        
2023       3        299.3                1206            1099183        
2024       1        299.2                1207            1099862        
2025       1        299.2                1208            1100456        
2026       1        299.1                1209            1101176        
2027       1        299.0                1210            1101707        
2028       1        298.9                1211            1102055        
2029       3        299.0                1211            1102440        
2030       3        299.1                1211            1102604        
2031       1        299.1                1212            1103266        
2032       1        299.0                1213            1103786        
2033       3        299.1                1213            1104030        
2034       1        299.0                1214            1104832        
2035       1        298.9                1215            1105302        
2036       1        298.9                1216            1105874        
2037       1        298.8                1217            1106724        
2038       2        298.9                1217            1107104        
2039       1        298.9                1218            1107693        
2040       1        298.7                1219            1107992        
2041       1        298.7                1220            1108478        
2042       2        298.8                1220            1109141        
2043       1        298.7                1221            1109643        
2044       1        298.6                1222            1110434        
2045       3        298.7                1222            1110704        
2046       1        298.7                1223            1111408        
2047       3        298.8                1223            1112500        
2048       3        298.9                1223            1112699        
2049       1        298.8                1224            1113741        
2050       1        298.8                1225            1114403        
2051       2        298.9                1225            1115708        
2052       1        298.8                1226            1116216        
2053       1        298.7                1227            1116671        
2054       2        298.8                1227            1117157        
2055       1        298.8                1228            1118239        
2056       1        298.7                1229            1118957        
2057       1        298.6                1230            1119629        
2058       1        298.6                1231            1120257        
2059       1        298.5                1232            1120874        
2060       3        298.6                1232            1121122        
2061       2        298.7                1232            1121675        
2062       3        298.8                1232            1121950        
2063       1        298.7                1233            1122798        
2064       1        298.7                1234            1123483        
2065       2        298.8                1234            1124193        
2066       3        298.9                1234            1124387        
2067       1        298.8                1235            1125056        
2068       1        298.7                1236            1125342        
2069       3        298.8                1236            1125476        
2070       1        298.7                1237            1126046        
2071       3        298.8                1237            1126493        
2072       1        298.7                1238            1126897        
2073       2        298.8                1238            1127346        
2074       1        298.7                1239            1127747        
2075       3        298.8                1239            1127871        
2076       3        298.9                1239            1128083        
2077       1        298.9                1240            1128731        
2078       3        299.0                1240            1128793        
2079       3        299.1                1240            1129103        
2080       1        299.0                1241            1129401        
2081       1        298.9                1242            1130383        
2082       3        299.0                1242            1130556        
2083       1        298.9                1243            1131276        
2084       1        298.9                1244            1131865        
2085       2        299.0                1244            1132230        
2086       1        298.9                1245            1132856        
2087       1        298.9                1246            1133997        
2088       1        298.8                1247            1134665        
2089       3        298.9                1247            1134855        
2090       3        299.0                1247            1135096        
2091       3        299.1                1247            1135407        
2092       1        299.0                1248            1135901        
2093       1        299.0                1249            1136647        
2094       1        298.9                1250            1137371        
2095       1        298.9                1251            1138037        
2096       1        298.8                1252            1138544        
2097       3        298.9                1252            1138687        
2098       3        299.0                1252            1139081        
2099       1        298.9                1253            1139573        
2100       1        298.9                1254            1140274        
2101       1        298.8                1255            1141007        
2102       1        298.7                1256            1141345        
2103       3        298.8                1256            1142125        
2104       1        298.7                1257            1142820        
2105       1        298.7                1258            1143594        
2106       3        298.8                1258            1143792        
2107       1        298.7                1259            1144530        
2108       3        298.8                1259            1144798        
2109       1        298.8                1260            1146069        
2110       1        298.8                1261            1146823        
2111       3        298.8                1261            1147315        
2112       1        298.8                1262            1147900        
2113       3        298.9                1262            1148098        
2114       1        298.8                1263            1148850        
2115       1        298.7                1264            1149480        
2116       1        298.7                1265            1150303        
2117       1        298.6                1266            1150943        
2118       1        298.6                1267            1151532        
2119       3        298.6                1267            1151753        
2120       2        298.7                1267            1152417        
2121       3        298.8                1267            1152972        
2122       3        298.9                1267            1153404        
2123       3        299.0                1267            1153486        
2124       1        299.0                1268            1154754        
2125       1        299.0                1269            1155398        
2126       1        298.9                1270            1156036        
2127       1        298.8                1271            1156502        
2128       1        298.8                1272            1157905        
2129       1        298.8                1273            1158725        
2130       1        298.7                1274            1159236        
2131       3        298.8                1274            1159635        
2132       1        298.7                1275            1160038        
2133       2        298.8                1275            1160574        
2134       1        298.7                1276            1161472        
2135       1        298.7                1277            1162049        
2136       1        298.6                1278            1162805        
2137       1        298.6                1279            1163501        
2138       3        298.6                1279            1163736        
2139       1        298.6                1280            1164410        
2140       1        298.5                1281            1164892        
2141       1        298.5                1282            1165423        
2142       1        298.5                1283            1166814        
2143       1        298.4                1284            1167332        
2144       1        298.3                1285            1167932        
2145       1        298.2                1286            1168463        
2146       1        298.2                1287            1169150        
2147       3        298.3                1287            1169295        
2148       3        298.4                1287            1170102        
2149       1        298.3                1288            1170624        
2150       1        298.2                1289            1171265        
2151       1        298.1                1290            1171739        
2152       1        298.1                1291            1172258        
2153       1        298.0                1292            1173019        
2154       1        298.0                1293            1173714        
2155       3        298.1                1293            1174487        
2156       3        298.2                1293            1174775        
2157       2        298.3                1293            1175225        
2158       1        298.2                1294            1175763        
2159       3        298.3                1294            1175959        
2160       1        298.2                1295            1176527        
2161       1        298.2                1296            1177329        
2162       1        298.1                1297            1178087        
2163       1        298.1                1298            1178704        
2164       1        298.0                1299            1179378        
2165       1        297.9                1300            1180018        
2166       1        297.9                1301            1181077        
2167       1        297.9                1302            1181805        
2168       2        298.0                1302            1182306        
2169       1        297.9                1303            1182833        
2170       1        297.8                1304            1183446        
2171       1        297.7                1305            1184087        
2172       1        297.7                1306            1184742        
2173       1        297.7                1307            1185490        
2174       2        297.7                1307            1186081        
2175       2        297.8                1307            1186622        
2176       1        297.8                1308            1187445        
2177       1        297.7                1309            1188297        
2178       1        297.6                1310            1188710        
2179       1        297.6                1311            1189340        
2180       2        297.7                1311            1189741        
2181       3        297.8                1311            1189873        
2182       3        297.9                1311            1190285        
2183       3        297.9                1311            1190514        
2184       2        298.0                1311            1190902        
2185       2        298.1                1311            1191565        
2186       1        298.1                1312            1192391        
2187       3        298.2                1312            1192527        
2188       1        298.1                1313            1193148        
2189       3        298.2                1313            1193297        
2190       1        298.1                1314            1194018        
2191       1        298.1                1315            1194551        
2192       3        298.2                1315            1194688        
2193       2        298.3                1315            1195440        
2194       1        298.2                1316            1195924        
2195       1        298.1                1317            1196418        
2196       3        298.2                1317            1196759        
2197       1        298.1                1318            1197058        
2198       2        298.2                1318            1197609        
2199       1        298.1                1319            1197989        
2200       3        298.2                1319            1198432        
2201       2        298.3                1319            1198725        
2202       1        298.2                1320            1199416        
2203       1        298.2                1321            1200146        
2204       1        298.1                1322            1200547        
2205       1        298.0                1323            1201006        
2206       1        298.0                1324            1201420        
2207       1        297.9                1325            1201763        
2208       3        298.0                1325            1202020        
2209       1        297.9                1326            1202409        
2210       3        298.0                1326            1202694        
2211       1        297.9                1327            1203209        
2212       2        298.0                1327            1203545        
2213       1        297.9                1328            1203889        
2214       3        298.0                1328            1203997        
2215       1        298.0                1329            1204545        
2216       1        297.9                1330            1204774        
2217       1        297.8                1331            1205036        
2218       3        297.9                1331            1205142        
2219       3        298.0                1331            1205279        
2220       2        298.1                1331            1205842        
2221       1        298.0                1332            1206258        
2222       1        297.9                1333            1206852        
2223       2        298.0                1333            1207193        
2224       1        298.0                1334            1207726        
2225       3        298.1                1334            1207834        
2226       1        298.0                1335            1208370        
2227       1        298.0                1336            1209084        
2228       1        297.9                1337            1209489        
2229       1        297.8                1338            1209797        
2230       1        297.8                1339            1210194        
2231       1        297.7                1340            1210547        
2232       1        297.6                1341            1210957        
2233       1        297.6                1342            1211478        
2234       1        297.5                1343            1211996        
2235       3        297.6                1343            1212107        
2236       3        297.7                1343            1212654        
2237       1        297.6                1344            1213178        
2238       2        297.7                1344            1213756        
2239       1        297.6                1345            1214193        
2240       1        297.6                1346            1214701        
2241       1        297.6                1347            1215420        
2242       2        297.6                1347            1215835        
2243       3        297.7                1347            1216019        
2244       1        297.7                1348            1216588        
2245       1        297.6                1349            1216765        
2246       1        297.5                1350            1217154        
2247       3        297.6                1350            1217370        
2248       1        297.5                1351            1217671        
2249       1        297.5                1352            1218472        
2250       1        297.4                1353            1218918        
2251       1        297.3                1354            1219212        
2252       1        297.3                1355            1219954        
2253       1        297.3                1356            1220471        
2254       3        297.4                1356            1220689        
2255       3        297.4                1356            1220915        
2256       3        297.5                1356            1221050        
2257       3        297.6                1356            1221252        
2258       3        297.7                1356            1221303        
2259       1        297.7                1357            1221928        
2260       1        297.6                1358            1222793        
2261       2        297.7                1358            1223133        
2262       1        297.7                1359            1223686        
2263       1        297.6                1360            1224212        
2264       3        297.7                1360            1224619        
2265       3        297.8                1360            1225148        
2266       1        297.7                1361            1225793        
2267       1        297.6                1362            1226466        
2268       3        297.7                1362            1226785        
2269       1        297.7                1363            1227335        
2270       1        297.6                1364            1227754        
2271       2        297.7                1364            1228285        
2272       3        297.8                1364            1228566        
2273       1        297.7                1365            1228899        
2274       3        297.8                1365            1229056        
2275       1        297.7                1366            1229611        
2276       1        297.6                1367            1230452        
2277       3        297.7                1367            1230731        
2278       2        297.8                1367            1231212        
2279       1        297.8                1368            1231986        
2280       3        297.8                1368            1232233        
2281       1        297.8                1369            1233022        
2282       1        297.7                1370            1233880        
2283       1        297.7                1371            1234491        
2284       3        297.8                1371            1234955        
2285       3        297.9                1371            1235070        
2286       3        298.0                1371            1235330        
2287       3        298.1                1371            1235877        
2288       1        298.0                1372            1236557        
2289       1        297.9                1373            1237177        
2290       1        297.9                1374            1237657        
2291       1        297.8                1375            1238388        
2292       1        297.8                1376            1239220        
2293       3        297.9                1376            1239420        
2294       1        297.8                1377            1240117        
2295       3        297.9                1377            1240238        
2296       1        297.9                1378            1241257        
2297       3        298.0                1378            1241371        
2298       1        297.9                1379            1241997        
2299       3        298.0                1379            1242109        
2300       1        297.9                1380            1242653        
2301       1        297.9                1381            1243314        
2302       1        297.8                1382            1243832        
2303       1        297.7                1383            1244353        
2304       1        297.6                1384            1244895        
2305       3        297.7                1384            1245175        
2306       3        297.8                1384            1245384        
2307       1        297.8                1385            1246103        
2308       1        297.7                1386            1246605        
2309       1        297.6                1387            1247063        
2310       3        297.7                1387            1247288        
2311       1        297.7                1388            1248062        
2312       3        297.7                1388            1248504        
2313       3        297.8                1388            1248631        
2314       1        297.7                1389            1249065        
2315       1        297.7                1390            1249527        
2316       3        297.8                1390            1249681        
2317       1        297.7                1391            1250102        
2318       3        297.8                1391            1250267        
2319       1        297.7                1392            1250735        
2320       1        297.6                1393            1251428        
2321       3        297.7                1393            1251710        
2322       2        297.8                1393            1252106        
2323       3        297.9                1393            1252370        
2324       1        297.8                1394            1252666        
2325       1        297.7                1395            1253209        
2326       1        297.7                1396            1253823        
2327       1        297.6                1397            1254555        
2328       1        297.5                1398            1255113        
2329       1        297.5                1399            1255785        
2330       1        297.4                1400            1256486        
2331       1        297.4                1401            1257138        
2332       3        297.5                1401            1257319        
2333       2        297.5                1401            1257736        
2334       2        297.6                1401            1258271        
2335       1        297.6                1402            1258759        
2336       1        297.5                1403            1259615        
2337       1        297.5                1404            1260537        
2338       1        297.4                1405            1261195        
2339       2        297.5                1405            1261675        
2340       3        297.6                1405            1262194        
2341       1        297.5                1406            1262913        
2342       3        297.6                1406            1263395        
2343       3        297.7                1406            1263676        
2344       1        297.6                1407            1264144        
2345       1        297.6                1408            1264712        
2346       2        297.6                1408            1265221        
2347       3        297.7                1408            1265648        
2348       3        297.8                1408            1265807        
2349       1        297.8                1409            1266548        
2350       3        297.8                1409            1266619        
2351       3        297.9                1409            1266990        
2352       3        298.0                1409            1267191        
2353       1        298.0                1410            1267833        
2354       3        298.0                1410            1268402        
2355       3        298.1                1410            1268851        
2356       1        298.1                1411            1269671        
2357       1        298.0                1412            1270300        
2358       2        298.1                1412            1270691        
2359       2        298.2                1412            1271374        
2360       1        298.1                1413            1272127        
2361       1        298.1                1414            1272710        
2362       1        298.0                1415            1273498        
2363       3        298.1                1415            1274300        
2364       1        298.1                1416            1275079        
2365       1        298.0                1417            1275866        
2366       1        298.0                1418            1276561        
2367       2        298.1                1418            1277246        
2368       1        298.0                1419            1277820        
2369       1        297.9                1420            1278642        
2370       3        298.0                1420            1279174        
2371       3        298.1                1420            1279298        
2372       1        298.1                1421            1279932        
2373       2        298.1                1421            1280361        
2374       3        298.2                1421            1280779        
2375       3        298.3                1421            1281285        
2376       1        298.2                1422            1281696        
2377       1        298.1                1423            1282039        
2378       2        298.2                1423            1282755        
2379       1        298.2                1424            1283483        
2380       1        298.1                1425            1283769        
2381       1        298.0                1426            1284393        
2382       1        298.0                1427            1285147        
2383       1        297.9                1428            1285635        
2384       3        298.0                1428            1285956        
2385       3        298.1                1428            1286324        
2386       1        298.0                1429            1286988        
2387       1        298.0                1430            1287779        
2388       1        298.0                1431            1288475        
2389       1        297.9                1432            1288885        
2390       1        297.8                1433            1289477        
2391       3        297.9                1433            1289622        
2392       1        297.9                1434            1290184        
2393       3        297.9                1434            1290353        
2394       1        297.9                1435            1291149        
2395       1        297.8                1436            1291593        
2396       2        297.9                1436            1292155        
2397       1        297.8                1437            1292721        
2398       1        297.8                1438            1293198        
2399       1        297.7                1439            1294015        
2400       1        297.7                1440            1295024        
2401       1        297.7                1441            1295832        
2402       2        297.8                1441            1296305        
2403       1        297.7                1442            1297205        
2404       2        297.8                1442            1297545        
2405       3        297.9                1442            1297903        
2406       1        297.9                1443            1298531        
2407       1        297.8                1444            1299262        
2408       1        297.7                1445            1299757        
2409       1        297.7                1446            1300311        
2410       1        297.6                1447            1300780        
2411       1        297.5                1448            1301486        
2412       3        297.6                1448            1301646        
2413       1        297.6                1449            1302173        
2414       3        297.6                1449            1302859        
2415       1        297.6                1450            1303350        
2416       1        297.5                1451            1304097        
2417       3        297.6                1451            1304471        
2418       1        297.6                1452            1305225        
2419       3        297.7                1452            1305415        
2420       3        297.7                1452            1305740        
2421       1        297.7                1453            1306287        
2422       1        297.6                1454            1306973        
2423       3        297.7                1454            1307246        
2424       3        297.8                1454            1307698        
2425       3        297.9                1454            1307983        
2426       1        297.8                1455            1308689        
2427       1        297.8                1456            1309346        
2428       1        297.7                1457            1310069        
2429       1        297.7                1458            1310635        
2430       3        297.7                1458            1311162        
2431       3        297.8                1458            1311222        
2432       3        297.9                1458            1311495        
2433       3        298.0                1458            1311668        
2434       1        297.9                1459            1312161        
2435       1        297.9                1460            1312984        
2436       1        297.8                1461            1313557        
2437       1        297.8                1462            1314086        
2438       1        297.7                1463            1314497        
2439       1        297.6                1464            1314998        
2440       3        297.7                1464            1315566        
2441       1        297.6                1465            1316208        
2442       1        297.6                1466            1316719        
2443       3        297.6                1466            1316940        
2444       1        297.6                1467            1317306        
2445       1        297.5                1468            1318021        
2446       1        297.5                1469            1318989        
2447       3        297.6                1469            1319542        
2448       3        297.7                1469            1320184        
2449       1        297.6                1470            1320883        
2450       3        297.7                1470            1321177        
2451       3        297.8                1470            1321433        
2452       3        297.8                1470            1321908        
2453       1        297.8                1471            1322433        
2454       3        297.9                1471            1322613        
2455       1        297.8                1472            1322944        
2456       1        297.7                1473            1323615        
2457       1        297.7                1474            1324527        
2458       2        297.7                1474            1325364        
2459       1        297.7                1475            1326044        
2460       2        297.8                1475            1326254        
2461       3        297.9                1475            1326911        
2462       1        297.8                1476            1327392        
2463       2        297.9                1476            1327891        
2464       1        297.8                1477            1328625        
2465       3        297.9                1477            1328827        
2466       1        297.9                1478            1329596        
2467       1        297.8                1479            1330076        
2468       1        297.8                1480            1330907        
2469       2        297.9                1480            1331736        
2470       3        298.0                1480            1332016        
2471       1        297.9                1481            1332389        
2472       1        297.9                1482            1333345        
2473       1        297.8                1483            1334023        
2474       3        297.9                1483            1334427        
2475       1        297.8                1484            1335011        
2476       1        297.8                1485            1335579        
2477       1        297.8                1486            1336624        
2478       3        297.8                1486            1336816        
2479       1        297.8                1487            1337561        
2480       3        297.9                1487            1337723        
2481       3        297.9                1487            1338030        
2482       2        298.0                1487            1338407        
2483       1        298.0                1488            1339392        
2484       2        298.1                1488            1340802        
2485       2        298.2                1488            1341191        
2486       1        298.1                1489            1341864        
2487       1        298.0                1490            1342499        
2488       3        298.1                1490            1342701        
2489       1        298.1                1491            1344024        
2490       3        298.2                1491            1344764        
2491       1        298.2                1492            1345427        
2492       1        298.1                1493            1345856        
2493       3        298.2                1493            1346211        
2494       3        298.3                1493            1346483        
2495       1        298.2                1494            1347226        
2496       2        298.3                1494            1347732        
2497       2        298.4                1494            1348346        
2498       1        298.3                1495            1349081        
2499       1        298.3                1496            1349610        
2500       3        298.3                1496            1350046        
2501       3        298.4                1496            1350216        
2502       1        298.4                1497            1350734        
2503       1        298.3                1498            1351470        
2504       3        298.4                1498            1351789        
2505       3        298.5                1498            1352102        
2506       2        298.6                1498            1352696        
2507       3        298.6                1498            1353417        
2508       1        298.6                1499            1354228        
2509       3        298.7                1499            1354460        
2510       3        298.8                1499            1354785        
2511       1        298.7                1500            1355794        
2512       3        298.8                1500            1356105        
2513       1        298.8                1501            1356611        
2514       1        298.7                1502            1357204        
2515       3        298.8                1502            1358098        
2516       1        298.7                1503            1358725        
2517       3        298.8                1503            1359100        
2518       3        298.9                1503            1359274        
2519       3        299.0                1503            1359673        
2520       1        298.9                1504            1360391        
2521       3        299.0                1504            1360637        
2522       3        299.1                1504            1360719        
2523       1        299.0                1505            1361081        
2524       1        299.0                1506            1361948        
2525       2        299.0                1506            1362522        
2526       3        299.1                1506            1362738        
2527       1        299.0                1507            1362959        
2528       1        299.0                1508            1363603        
2529       1        298.9                1509            1364231        
2530       1        298.8                1510            1364634        
2531       1        298.8                1511            1365416        
2532       3        298.9                1511            1365539        
2533       1        298.8                1512            1365982        
2534       1        298.8                1513            1366865        
2535       1        298.7                1514            1367258        
2536       1        298.6                1515            1367964        
2537       3        298.7                1515            1368402        
2538       1        298.7                1516            1368924        
2539       1        298.6                1517            1369581        
2540       1        298.5                1518            1369979        
2541       1        298.5                1519            1371031        
2542       3        298.6                1519            1371283        
2543       1        298.5                1520            1371984        
2544       3        298.6                1520            1372192        
2545       1        298.6                1521            1372766        
2546       1        298.6                1522            1373897        
2547       1        298.5                1523            1374802        
2548       2        298.6                1523            1375671        
2549       3        298.7                1523            1376141        
2550       3        298.8                1523            1376535        
2551       1        298.7                1524            1377063        
2552       1        298.6                1525            1377417        
2553       1        298.6                1526            1378186        
2554       3        298.7                1526            1378364        
