Episode    Status   Avg steps to goal    Total Goals     Counter        
2688       2        312.9                1527            1509825        
2689       3        313.0                1527            1510062        
2690       3        313.1                1527            1510306        
2691       1        313.0                1528            1511132        
2692       1        313.0                1529            1511775        
2693       1        312.9                1530            1512405        
2694       1        312.9                1531            1513110        
2695       1        312.8                1532            1513832        
2696       1        312.7                1533            1514381        
2697       3        312.8                1533            1514607        
2698       1        312.8                1534            1515268        
2699       3        312.8                1534            1515620        
2700       1        312.8                1535            1516651        
2701       1        312.8                1536            1517364        
2702       3        312.8                1536            1517844        
2703       3        312.9                1536            1518106        
2704       1        312.9                1537            1518830        
2705       3        312.9                1537            1518865        
2706       1        312.9                1538            1520072        
2707       1        312.9                1539            1520583        
2708       3        312.9                1539            1521400        
2709       3        313.0                1539            1521945        
2710       1        313.0                1540            1522726        
2711       1        312.9                1541            1523462        
2712       1        312.8                1542            1524096        
2713       2        312.9                1542            1524528        
2714       3        313.0                1542            1524575        
2715       3        313.0                1542            1524661        
2716       3        313.1                1542            1525299        
2717       1        313.0                1543            1525879        
2718       1        313.0                1544            1526898        
2719       1        313.0                1545            1527484        
2720       1        312.9                1546            1527989        
2721       1        312.8                1547            1528634        
2722       1        312.7                1548            1528948        
2723       3        312.8                1548            1529280        
2724       3        312.9                1548            1529425        
2725       1        312.8                1549            1529929        
2726       1        312.8                1550            1530663        
2727       1        312.7                1551            1531178        
2728       3        312.8                1551            1531441        
2729       1        312.7                1552            1532472        
2730       3        312.8                1552            1532680        
2731       3        312.9                1552            1532981        
2732       3        313.0                1552            1533317        
2733       1        312.9                1553            1533775        
2734       2        312.9                1553            1534179        
2735       3        313.0                1553            1534432        
2736       1        313.0                1554            1535060        
2737       1        313.0                1555            1536176        
2738       1        312.9                1556            1536781        
2739       3        313.0                1556            1536984        
2740       3        313.0                1556            1537071        
2741       1        313.0                1557            1537572        
2742       1        312.9                1558            1538088        
2743       2        313.0                1558            1538656        
2744       1        312.9                1559            1539216        
2745       1        312.9                1560            1540331        
2746       3        313.0                1560            1540929        
2747       1        312.9                1561            1541378        
2748       1        312.9                1562            1542312        
2749       1        312.9                1563            1543539        
2750       1        312.8                1564            1544042        
2751       3        312.9                1564            1544355        
2752       2        312.9                1564            1545307        
2753       1        312.9                1565            1545847        
2754       1        312.8                1566            1546522        
2755       3        312.9                1566            1546742        
2756       1        312.8                1567            1547158        
2757       1        312.8                1568            1548064        
2758       1        312.7                1569            1548369        
2759       3        312.8                1569            1549173        
2760       3        312.8                1569            1549346        
2761       1        312.7                1570            1549686        
2762       1        312.7                1571            1550550        
2763       1        312.7                1572            1551342        
2764       1        312.6                1573            1551770        
2765       2        312.7                1573            1552875        
2766       1        312.6                1574            1553383        
2767       3        312.7                1574            1553679        
2768       1        312.7                1575            1554916        
2769       1        312.6                1576            1555541        
2770       1        312.5                1577            1556178        
2771       1        312.5                1578            1557348        
2772       3        312.6                1578            1557403        
2773       2        312.6                1578            1558022        
2774       3        312.7                1578            1558397        
2775       1        312.7                1579            1559419        
2776       1        312.6                1580            1559979        
2777       3        312.7                1580            1560961        
2778       1        312.6                1581            1561633        
2779       1        312.6                1582            1562325        
2780       1        312.6                1583            1563468        
2781       3        312.6                1583            1564049        
2782       1        312.6                1584            1564369        
2783       1        312.5                1585            1564861        
2784       1        312.4                1586            1565504        
2785       1        312.4                1587            1566219        
2786       1        312.3                1588            1566852        
2787       1        312.3                1589            1567099        
2788       2        312.3                1589            1567556        
2789       1        312.3                1590            1568133        
2790       3        312.3                1590            1568515        
2791       2        312.4                1590            1568856        
2792       1        312.3                1591            1569472        
2793       3        312.4                1591            1569710        
2794       3        312.5                1591            1570619        
2795       1        312.4                1592            1571163        
2796       3        312.5                1592            1571493        
2797       2        312.5                1592            1571818        
2798       3        312.6                1592            1572076        
2799       1        312.6                1593            1573320        
2800       1        312.5                1594            1573851        
2801       1        312.5                1595            1574322        
2802       2        312.5                1595            1574753        
2803       2        312.6                1595            1575352        
2804       1        312.5                1596            1575889        
2805       1        312.5                1597            1576596        
2806       3        312.6                1597            1576898        
2807       1        312.5                1598            1577554        
2808       3        312.6                1598            1577969        
2809       1        312.5                1599            1578817        
2810       3        312.6                1599            1578895        
2811       1        312.6                1600            1579848        
2812       3        312.6                1600            1580004        
2813       1        312.6                1601            1580626        
2814       1        312.5                1602            1581135        
2815       1        312.4                1603            1581471        
2816       1        312.4                1604            1581888        
2817       3        312.4                1604            1581984        
2818       1        312.4                1605            1583290        
2819       3        312.5                1605            1583525        
2820       3        312.5                1605            1583847        
2821       3        312.6                1605            1584114        
2822       1        312.6                1606            1585150        
2823       1        312.5                1607            1585783        
2824       1        312.5                1608            1586340        
2825       1        312.5                1609            1587737        
2826       3        312.5                1609            1587850        
2827       3        312.6                1609            1588039        
2828       3        312.7                1609            1588185        
2829       1        312.6                1610            1588875        
2830       1        312.6                1611            1589449        
2831       3        312.7                1611            1590156        
2832       1        312.6                1612            1591328        
2833       1        312.6                1613            1591873        
2834       1        312.5                1614            1592633        
2835       1        312.5                1615            1593450        
2836       1        312.4                1616            1593808        
2837       1        312.4                1617            1594783        
2838       1        312.3                1618            1595102        
2839       3        312.4                1618            1595394        
2840       3        312.4                1618            1596390        
2841       1        312.4                1619            1597564        
2842       1        312.4                1620            1598120        
2843       1        312.3                1621            1598646        
2844       3        312.4                1621            1598770        
2845       1        312.4                1622            1599793        
2846       1        312.3                1623            1600719        
2847       1        312.3                1624            1601411        
2848       3        312.3                1624            1601723        
2849       3        312.4                1624            1602167        
2850       3        312.5                1624            1602209        
2851       1        312.4                1625            1602579        
2852       1        312.4                1626            1603773        
2853       3        312.5                1626            1604110        
2854       1        312.4                1627            1604875        
2855       1        312.4                1628            1605525        
2856       2        312.4                1628            1606367        
2857       1        312.4                1629            1606793        
2858       1        312.3                1630            1607504        
2859       1        312.3                1631            1608271        
2860       1        312.2                1632            1608705        
2861       3        312.3                1632            1609930        
2862       1        312.2                1633            1610557        
2863       2        312.3                1633            1610992        
2864       1        312.2                1634            1611557        
2865       1        312.2                1635            1611985        
2866       1        312.1                1636            1612619        
2867       3        312.2                1636            1612896        
2868       3        312.2                1636            1613135        
2869       2        312.3                1636            1614123        
2870       3        312.4                1636            1614555        
2871       1        312.3                1637            1615225        
2872       1        312.3                1638            1615683        
2873       3        312.3                1638            1615877        
2874       3        312.4                1638            1616056        
2875       1        312.3                1639            1616336        
2876       1        312.3                1640            1617110        
2877       1        312.2                1641            1617939        
2878       1        312.2                1642            1618786        
2879       1        312.2                1643            1619406        
2880       1        312.1                1644            1619864        
2881       1        312.1                1645            1620858        
2882       3        312.2                1645            1620889        
2883       1        312.1                1646            1621681        
2884       1        312.1                1647            1622420        
2885       3        312.1                1647            1622736        
2886       1        312.1                1648            1623128        
2887       3        312.1                1648            1623570        
2888       1        312.1                1649            1624767        
2889       3        312.2                1649            1624910        
2890       3        312.3                1649            1625408        
2891       3        312.3                1649            1625642        
2892       3        312.4                1649            1625894        
2893       2        312.5                1649            1626423        
2894       1        312.4                1650            1626892        
2895       1        312.4                1651            1627609        
2896       1        312.3                1652            1628182        
2897       1        312.3                1653            1629199        
2898       1        312.2                1654            1630043        
2899       1        312.2                1655            1630390        
2900       1        312.1                1656            1631342        
2901       3        312.2                1656            1631604        
2902       1        312.1                1657            1632117        
2903       3        312.2                1657            1632621        
2904       3        312.3                1657            1632839        
2905       3        312.3                1657            1633015        
2906       3        312.4                1657            1633397        
2907       3        312.5                1657            1634129        
2908       3        312.5                1657            1634160        
2909       3        312.6                1657            1634480        
2910       1        312.5                1658            1634792        
2911       1        312.4                1659            1635255        
2912       3        312.5                1659            1635920        
2913       3        312.6                1659            1636306        
2914       3        312.6                1659            1636815        
2915       1        312.6                1660            1637554        
2916       1        312.5                1661            1638077        
2917       1        312.5                1662            1638692        
2918       1        312.5                1663            1640019        
2919       2        312.5                1663            1640511        
2920       1        312.5                1664            1641321        
2921       1        312.4                1665            1641895        
2922       1        312.3                1666            1642162        
2923       3        312.4                1666            1642258        
2924       3        312.5                1666            1642380        
2925       3        312.5                1666            1642559        
2926       3        312.6                1666            1643245        
2927       3        312.7                1666            1643382        
2928       2        312.7                1666            1644167        
2929       3        312.8                1666            1644704        
2930       1        312.8                1667            1645682        
2931       1        312.7                1668            1646280        
2932       1        312.7                1669            1646855        
2933       2        312.7                1669            1647259        
2934       2        312.8                1669            1647679        
2935       1        312.8                1670            1648474        
2936       2        312.8                1670            1648748        
2937       1        312.8                1671            1649505        
2938       1        312.8                1672            1650428        
2939       3        312.8                1672            1650669        
2940       1        312.8                1673            1651286        
2941       1        312.7                1674            1651789        
2942       3        312.8                1674            1652434        
2943       1        312.7                1675            1653140        
2944       1        312.6                1676            1653425        
2945       1        312.6                1677            1654369        
2946       3        312.7                1677            1654767        
2947       1        312.6                1678            1655256        
2948       1        312.6                1679            1655742        
2949       1        312.5                1680            1656209        
2950       3        312.5                1680            1656823        
2951       3        312.6                1680            1656960        
2952       1        312.6                1681            1657744        
2953       2        312.6                1681            1658385        
2954       1        312.6                1682            1658729        
2955       1        312.5                1683            1659496        
2956       3        312.6                1683            1659836        
2957       3        312.6                1683            1660416        
2958       3        312.7                1683            1661103        
2959       1        312.7                1684            1662408        
2960       2        312.8                1684            1662908        
2961       1        312.7                1685            1663777        
2962       1        312.7                1686            1664512        
2963       2        312.8                1686            1665531        
2964       1        312.7                1687            1666398        
2965       1        312.7                1688            1666984        
2966       1        312.6                1689            1667715        
2967       1        312.6                1690            1668390        
2968       2        312.6                1690            1668974        
2969       1        312.6                1691            1669823        
2970       1        312.6                1692            1670427        
2971       1        312.5                1693            1670883        
2972       1        312.5                1694            1671512        
2973       1        312.4                1695            1672075        
2974       1        312.3                1696            1672646        
2975       1        312.3                1697            1673152        
2976       3        312.3                1697            1673429        
2977       1        312.3                1698            1674109        
2978       2        312.4                1698            1674499        
2979       3        312.4                1698            1675505        
2980       1        312.4                1699            1676077        
2981       3        312.4                1699            1676337        
2982       2        312.5                1699            1676909        
2983       3        312.6                1699            1677201        
2984       1        312.5                1700            1678005        
2985       1        312.4                1701            1678477        
2986       2        312.5                1701            1678754        
2987       3        312.6                1701            1679266        
2988       1        312.5                1702            1679662        
2989       3        312.6                1702            1679826        
2990       2        312.6                1702            1680389        
2991       2        312.7                1702            1680644        
2992       3        312.8                1702            1681062        
2993       3        312.8                1702            1681224        
2994       3        312.9                1702            1681520        
2995       3        312.9                1702            1681752        
2996       3        313.0                1702            1682498        
2997       1        313.0                1703            1683193        
2998       1        312.9                1704            1683644        
2999       1        312.8                1705            1684364        
3000       1        312.8                1706            1685025        
3001       1        312.7                1707            1685437        
3002       2        312.8                1707            1686264        
3003       1        312.8                1708            1687053        
3004       3        312.8                1708            1687723        
3005       3        312.9                1708            1688718        
3006       1        312.9                1709            1689736        
3007       1        312.8                1710            1690297        
3008       3        312.9                1710            1690500        
3009       1        312.8                1711            1691117        
3010       1        312.8                1712            1691907        
3011       1        312.7                1713            1692479        
3012       1        312.7                1714            1693164        
3013       1        312.6                1715            1693729        
3014       1        312.6                1716            1694758        
3015       1        312.6                1717            1695657        
3016       3        312.6                1717            1695894        
3017       1        312.5                1718            1696240        
3018       3        312.6                1718            1696519        
3019       1        312.5                1719            1697021        
3020       1        312.5                1720            1697809        
3021       1        312.4                1721            1698290        
3022       2        312.5                1721            1699069        
3023       1        312.4                1722            1699626        
3024       3        312.5                1722            1700079        
3025       3        312.6                1722            1700169        
3026       3        312.6                1722            1700637        
3027       1        312.6                1723            1701714        
3028       1        312.6                1724            1702382        
3029       1        312.5                1725            1703112        
3030       3        312.6                1725            1703173        
3031       3        312.6                1725            1703597        
3032       1        312.6                1726            1704452        
3033       1        312.6                1727            1705362        
3034       1        312.6                1728            1706321        
3035       1        312.5                1729            1707407        
3036       3        312.6                1729            1708013        
3037       1        312.5                1730            1708740        
3038       2        312.6                1730            1709400        
3039       1        312.5                1731            1709959        
3040       1        312.5                1732            1710651        
3041       1        312.4                1733            1711204        
3042       1        312.4                1734            1711790        
3043       1        312.4                1735            1712629        
3044       3        312.4                1735            1712708        
3045       1        312.4                1736            1713294        
3046       1        312.3                1737            1713933        
3047       1        312.3                1738            1714431        
3048       1        312.2                1739            1714975        
3049       1        312.1                1740            1715564        
3050       2        312.2                1740            1715996        
3051       3        312.3                1740            1716221        
3052       1        312.3                1741            1717573        
3053       1        312.2                1742            1717982        
3054       1        312.2                1743            1719229        
3055       1        312.1                1744            1719939        
3056       1        312.1                1745            1720467        
3057       1        312.0                1746            1720821        
3058       3        312.1                1746            1720875        
3059       1        312.0                1747            1721580        
3060       1        312.0                1748            1722889        
3061       3        312.1                1748            1723169        
3062       1        312.0                1749            1723609        
3063       3        312.1                1749            1723826        
3064       2        312.1                1749            1724442        
3065       1        312.1                1750            1725127        
3066       1        312.1                1751            1725927        
3067       1        312.0                1752            1726530        
3068       1        312.0                1753            1727082        
3069       1        311.9                1754            1727656        
3070       1        311.9                1755            1728790        
3071       1        311.8                1756            1729469        
3072       1        311.8                1757            1730139        
3073       1        311.7                1758            1730858        
3074       2        311.8                1758            1731353        
3075       1        311.8                1759            1732158        
3076       1        311.7                1760            1732714        
3077       1        311.6                1761            1733050        
3078       1        311.6                1762            1734035        
3079       1        311.6                1763            1735215        
3080       1        311.6                1764            1735834        
3081       1        311.5                1765            1736559        
3082       1        311.5                1766            1737162        
3083       1        311.4                1767            1737766        
3084       1        311.4                1768            1738394        
3085       1        311.3                1769            1738905        
3086       1        311.3                1770            1739437        
3087       1        311.2                1771            1740016        
3088       1        311.2                1772            1740972        
3089       1        311.2                1773            1741668        
3090       1        311.1                1774            1742095        
3091       3        311.2                1774            1742152        
3092       1        311.1                1775            1742685        
3093       1        311.1                1776            1743485        
3094       2        311.1                1776            1744257        
3095       3        311.2                1776            1744587        
3096       3        311.2                1776            1745223        
3097       1        311.2                1777            1746201        
3098       2        311.3                1777            1746745        
3099       2        311.3                1777            1747426        
3100       2        311.4                1777            1748098        
3101       1        311.4                1778            1748743        
3102       3        311.4                1778            1748967        
3103       3        311.5                1778            1749294        
3104       1        311.4                1779            1749795        
3105       1        311.4                1780            1750260        
3106       1        311.3                1781            1751065        
3107       1        311.3                1782            1751558        
3108       1        311.2                1783            1752101        
3109       1        311.2                1784            1752916        
3110       1        311.1                1785            1753462        
3111       1        311.1                1786            1754408        
3112       3        311.2                1786            1754525        
3113       3        311.2                1786            1754760        
3114       1        311.2                1787            1755408        
3115       1        311.1                1788            1755769        
3116       1        311.0                1789            1756241        
3117       2        311.1                1789            1756807        
3118       1        311.1                1790            1757555        
3119       1        311.0                1791            1758506        
3120       2        311.1                1791            1759313        
3121       1        311.1                1792            1759941        
3122       3        311.1                1792            1760057        
3123       1        311.1                1793            1760671        
3124       1        311.0                1794            1760963        
3125       1        310.9                1795            1761455        
3126       2        311.0                1795            1762149        
3127       3        311.0                1795            1762714        
3128       3        311.1                1795            1762793        
3129       1        311.0                1796            1763341        
3130       1        311.0                1797            1764019        
3131       1        311.0                1798            1765017        
3132       3        311.0                1798            1765136        
3133       1        311.0                1799            1765962        
3134       1        310.9                1800            1766424        
3135       1        310.9                1801            1767007        
3136       1        310.8                1802            1767639        
3137       2        310.9                1802            1767984        
3138       1        310.8                1803            1768514        
3139       3        310.9                1803            1768677        
3140       1        310.9                1804            1769772        
3141       1        310.8                1805            1770562        
3142       1        310.8                1806            1771575        
3143       1        310.8                1807            1772170        
3144       3        310.8                1807            1772688        
3145       3        310.9                1807            1773222        
3146       2        310.9                1807            1773614        
3147       1        310.9                1808            1774302        
3148       1        310.8                1809            1774752        
3149       3        310.9                1809            1775077        
3150       3        311.0                1809            1775292        
3151       1        310.9                1810            1775815        
3152       1        310.9                1811            1776514        
3153       1        310.8                1812            1777013        
3154       1        310.7                1813            1777664        
3155       1        310.7                1814            1778268        
3156       1        310.6                1815            1778860        
3157       3        310.7                1815            1779110        
3158       2        310.8                1815            1779700        
3159       1        310.7                1816            1780179        
3160       1        310.7                1817            1780838        
3161       3        310.7                1817            1781109        
3162       3        310.8                1817            1781963        
3163       1        310.8                1818            1782834        
3164       1        310.7                1819            1783531        
3165       3        310.8                1819            1784025        
3166       1        310.7                1820            1784860        
3167       1        310.7                1821            1785408        
3168       3        310.7                1821            1785795        
3169       1        310.7                1822            1786538        
3170       1        310.6                1823            1786873        
3171       1        310.6                1824            1787535        
3172       1        310.6                1825            1788443        
3173       1        310.5                1826            1789010        
3174       3        310.6                1826            1789169        
3175       3        310.6                1826            1789386        
3176       1        310.6                1827            1789984        
3177       1        310.5                1828            1790291        
3178       1        310.5                1829            1790838        
3179       1        310.4                1830            1791596        
3180       1        310.4                1831            1792367        
3181       3        310.4                1831            1792701        
3182       2        310.5                1831            1793443        
3183       1        310.4                1832            1793782        
3184       1        310.4                1833            1794386        
3185       1        310.3                1834            1795138        
3186       1        310.3                1835            1795716        
3187       1        310.2                1836            1796467        
3188       1        310.2                1837            1797322        
3189       2        310.3                1837            1797677        
3190       3        310.3                1837            1797811        
3191       1        310.3                1838            1798388        
3192       2        310.3                1838            1798917        
3193       3        310.4                1838            1799226        
3194       3        310.4                1838            1799478        
3195       1        310.4                1839            1800097        
3196       1        310.4                1840            1800695        
3197       1        310.3                1841            1801199        
3198       1        310.3                1842            1801785        
3199       3        310.3                1842            1802213        
3200       3        310.4                1842            1802514        
3201       1        310.4                1843            1803276        
3202       1        310.3                1844            1803731        
3203       1        310.3                1845            1804282        
3204       1        310.3                1846            1805029        
3205       3        310.3                1846            1805170        
3206       1        310.3                1847            1805776        
3207       1        310.2                1848            1806282        
3208       3        310.3                1848            1806597        
3209       1        310.2                1849            1807151        
3210       1        310.2                1850            1808025        
3211       1        310.2                1851            1808416        
3212       3        310.2                1851            1808479        
3213       1        310.2                1852            1808987        
3214       1        310.1                1853            1809484        
3215       3        310.2                1853            1809942        
3216       3        310.3                1853            1810605        
3217       3        310.3                1853            1810889        
3218       1        310.3                1854            1811751        
3219       1        310.2                1855            1812360        
3220       1        310.2                1856            1812835        
3221       3        310.2                1856            1813166        
3222       3        310.3                1856            1813757        
3223       3        310.4                1856            1814003        
3224       3        310.4                1856            1814194        
3225       3        310.5                1856            1814391        
3226       1        310.4                1857            1815021        
3227       1        310.4                1858            1815824        
3228       1        310.4                1859            1817110        
3229       3        310.4                1859            1817699        
3230       1        310.4                1860            1818268        
3231       1        310.3                1861            1818770        
3232       1        310.3                1862            1819755        
3233       2        310.4                1862            1820226        
3234       1        310.3                1863            1821019        
3235       1        310.3                1864            1821641        
3236       1        310.2                1865            1822549        
3237       1        310.2                1866            1823053        
3238       1        310.2                1867            1823910        
3239       1        310.1                1868            1824801        
3240       1        310.1                1869            1825360        
3241       1        310.0                1870            1826094        
3242       3        310.1                1870            1826110        
3243       1        310.1                1871            1827118        
3244       1        310.0                1872            1827912        
3245       1        310.0                1873            1828616        
3246       3        310.0                1873            1828742        
3247       3        310.1                1873            1829502        
3248       3        310.2                1873            1829877        
3249       1        310.1                1874            1830284        
3250       1        310.0                1875            1830830        
3251       1        310.0                1876            1831358        
3252       3        310.0                1876            1831649        
3253       1        310.0                1877            1832150        
3254       1        310.0                1878            1833779        
3255       1        310.0                1879            1835015        
3256       1        309.9                1880            1835376        
3257       3        310.0                1880            1835736        
3258       1        310.0                1881            1836738        
3259       3        310.0                1881            1837405        
3260       1        310.0                1882            1837778        
3261       1        309.9                1883            1838283        
3262       1        309.9                1884            1839076        
3263       3        309.9                1884            1839285        
3264       1        309.9                1885            1840002        
3265       1        309.8                1886            1840730        
3266       2        309.9                1886            1841398        
3267       3        310.0                1886            1841658        
3268       3        310.0                1886            1842767        
3269       2        310.1                1886            1843544        
3270       2        310.1                1886            1843959        
3271       3        310.2                1886            1844356        
3272       3        310.3                1886            1844768        
3273       3        310.3                1886            1845472        
3274       1        310.3                1887            1846092        
3275       1        310.3                1888            1847307        
3276       2        310.3                1888            1847659        
3277       3        310.4                1888            1848406        
3278       1        310.3                1889            1848895        
3279       1        310.3                1890            1849331        
3280       1        310.2                1891            1850050        
3281       1        310.2                1892            1851397        
3282       2        310.3                1892            1852109        
3283       3        310.3                1892            1852359        
3284       1        310.3                1893            1852987        
3285       1        310.3                1894            1854010        
3286       1        310.2                1895            1854526        
3287       3        310.3                1895            1854792        
3288       2        310.3                1895            1855535        
3289       1        310.3                1896            1855993        
3290       1        310.2                1897            1856432        
3291       2        310.3                1897            1856772        
3292       1        310.2                1898            1857308        
3293       1        310.1                1899            1857655        
3294       3        310.2                1899            1857810        
3295       1        310.1                1900            1858419        
3296       1        310.1                1901            1858931        
3297       1        310.0                1902            1859577        
3298       1        310.0                1903            1860094        
3299       1        309.9                1904            1860482        
3300       1        309.9                1905            1861099        
3301       2        309.9                1905            1861498        
3302       3        310.0                1905            1861663        
3303       3        310.0                1905            1861849        
3304       1        310.0                1906            1862580        
