Episode    Status   Avg steps to goal    Total Goals     Counter        
3251       1        298.7                1916            1722280        
3252       1        298.7                1917            1723360        
3253       1        298.7                1918            1723848        
3254       1        298.7                1919            1724651        
3255       3        298.7                1919            1724874        
3256       2        298.8                1919            1725517        
3257       1        298.7                1920            1726305        
3258       1        298.7                1921            1727216        
3259       1        298.7                1922            1727695        
3260       1        298.6                1923            1728240        
3261       1        298.6                1924            1728780        
3262       1        298.5                1925            1729518        
3263       1        298.5                1926            1730201        
3264       1        298.4                1927            1730696        
3265       2        298.5                1927            1731382        
3266       3        298.6                1927            1731950        
3267       2        298.6                1927            1732450        
3268       1        298.6                1928            1733444        
3269       1        298.6                1929            1734156        
3270       1        298.5                1930            1734880        
3271       3        298.6                1930            1735155        
3272       2        298.7                1930            1735669        
3273       1        298.6                1931            1736429        
3274       1        298.6                1932            1737667        
3275       1        298.6                1933            1738232        
3276       3        298.6                1933            1738335        
3277       2        298.7                1933            1738588        
3278       2        298.8                1933            1739227        
3279       1        298.7                1934            1739927        
3280       2        298.8                1934            1740295        
3281       1        298.7                1935            1740839        
3282       1        298.7                1936            1741635        
3283       1        298.7                1937            1742491        
3284       1        298.6                1938            1743097        
3285       1        298.6                1939            1743690        
3286       3        298.7                1939            1743784        
3287       2        298.7                1939            1744153        
3288       1        298.7                1940            1744775        
3289       1        298.6                1941            1745358        
3290       1        298.6                1942            1746035        
3291       3        298.6                1942            1746362        
3292       3        298.7                1942            1747348        
3293       3        298.8                1942            1747612        
3294       1        298.7                1943            1748076        
3295       3        298.8                1943            1748197        
3296       1        298.7                1944            1749001        
3297       2        298.8                1944            1749662        
3298       2        298.9                1944            1750220        
3299       1        298.8                1945            1750681        
3300       1        298.7                1946            1751105        
3301       1        298.7                1947            1752354        
3302       1        298.7                1948            1753060        
3303       3        298.7                1948            1753148        
3304       3        298.8                1948            1753353        
3305       1        298.8                1949            1754066        
3306       1        298.7                1950            1754578        
3307       1        298.7                1951            1755454        
3308       3        298.7                1951            1755550        
3309       1        298.7                1952            1756149        
3310       2        298.8                1952            1756883        
3311       1        298.7                1953            1757512        
3312       3        298.8                1953            1757646        
3313       3        298.8                1953            1757875        
3314       1        298.8                1954            1759066        
3315       1        298.8                1955            1759376        
3316       1        298.7                1956            1759799        
3317       1        298.7                1957            1760238        
3318       3        298.7                1957            1760505        
3319       1        298.7                1958            1761052        
3320       1        298.6                1959            1761529        
3321       1        298.6                1960            1762331        
3322       1        298.5                1961            1762893        
3323       1        298.5                1962            1763262        
3324       3        298.6                1962            1763414        
3325       1        298.5                1963            1763851        
3326       1        298.5                1964            1764486        
3327       1        298.4                1965            1765090        
3328       3        298.5                1965            1765897        
3329       2        298.5                1965            1766226        
3330       1        298.5                1966            1766944        
3331       2        298.6                1966            1767412        
3332       3        298.6                1966            1767562        
3333       3        298.7                1966            1767857        
3334       3        298.7                1966            1768018        
3335       1        298.7                1967            1768541        
3336       1        298.7                1968            1769249        
3337       1        298.6                1969            1769781        
3338       1        298.6                1970            1770214        
3339       3        298.6                1970            1770484        
3340       3        298.7                1970            1770692        
3341       1        298.6                1971            1771032        
3342       2        298.7                1971            1771593        
3343       3        298.7                1971            1771991        
3344       1        298.7                1972            1772307        
3345       1        298.6                1973            1773231        
3346       1        298.6                1974            1773936        
3347       3        298.7                1974            1774095        
3348       1        298.6                1975            1774840        
3349       3        298.7                1975            1775009        
3350       3        298.8                1975            1775262        
3351       1        298.7                1976            1776003        
3352       1        298.7                1977            1776703        
3353       2        298.7                1977            1777357        
3354       3        298.8                1977            1777629        
3355       1        298.7                1978            1778082        
3356       1        298.7                1979            1778867        
3357       1        298.7                1980            1779591        
3358       1        298.6                1981            1780108        
3359       3        298.7                1981            1780252        
3360       1        298.7                1982            1781055        
3361       3        298.7                1982            1781318        
3362       1        298.7                1983            1781777        
3363       1        298.6                1984            1782087        
3364       3        298.7                1984            1782326        
3365       3        298.7                1984            1782381        
3366       2        298.8                1984            1782708        
3367       1        298.7                1985            1783475        
3368       2        298.8                1985            1783987        
3369       3        298.9                1985            1784173        
3370       1        298.8                1986            1784759        
3371       2        298.9                1986            1785294        
3372       1        298.8                1987            1786009        
3373       3        298.9                1987            1786408        
3374       1        298.9                1988            1787283        
3375       1        298.8                1989            1787898        
3376       2        298.9                1989            1788569        
3377       3        299.0                1989            1788990        
3378       1        299.0                1990            1790193        
3379       2        299.0                1990            1790883        
3380       3        299.1                1990            1791087        
3381       2        299.1                1990            1791639        
3382       1        299.1                1991            1792157        
3383       3        299.1                1991            1792295        
3384       1        299.1                1992            1792857        
3385       1        299.0                1993            1793337        
3386       1        299.0                1994            1794008        
3387       3        299.1                1994            1794391        
3388       3        299.1                1994            1794645        
3389       3        299.2                1994            1794883        
3390       3        299.2                1994            1795061        
3391       1        299.2                1995            1795640        
3392       1        299.2                1996            1796389        
3393       1        299.1                1997            1796874        
3394       1        299.1                1998            1797270        
3395       3        299.1                1998            1797998        
3396       1        299.1                1999            1798669        
3397       3        299.1                1999            1798960        
3398       3        299.2                1999            1799114        
3399       1        299.2                2000            1799760        
3400       3        299.2                2000            1810810        
3401       1        299.2                2001            1811579        
3402       1        299.2                2002            1812265        
3403       1        299.1                2003            1813254        
3404       2        299.2                2003            1813822        
3405       3        299.3                2003            1813924        
3406       1        299.2                2004            1814888        
3407       2        299.3                2004            1815527        
3408       1        299.2                2005            1816132        
3409       3        299.3                2005            1816348        
3410       1        299.2                2006            1816771        
3411       3        299.3                2006            1816998        
3412       1        299.2                2007            1817570        
3413       3        299.3                2007            1818239        
3414       1        299.3                2008            1819162        
3415       3        299.3                2008            1819322        
3416       3        299.4                2008            1819539        
3417       1        299.4                2009            1819990        
3418       1        299.3                2010            1820365        
3419       3        299.4                2010            1820804        
3420       1        299.3                2011            1821524        
3421       3        299.4                2011            1821684        
3422       1        299.4                2012            1822356        
3423       3        299.4                2012            1822656        
3424       3        299.5                2012            1822819        
3425       3        299.5                2012            1822995        
3426       2        299.6                2012            1823432        
3427       2        299.6                2012            1823787        
3428       1        299.6                2013            1824497        
3429       1        299.6                2014            1825042        
3430       2        299.6                2014            1825701        
3431       2        299.7                2014            1826095        
3432       3        299.7                2014            1826194        
3433       1        299.7                2015            1826748        
3434       1        299.7                2016            1827391        
3435       1        299.6                2017            1827886        
3436       1        299.6                2018            1828463        
3437       1        299.5                2019            1829054        
3438       1        299.5                2020            1829713        
3439       1        299.4                2021            1830569        
3440       1        299.4                2022            1831118        
3441       1        299.4                2023            1831800        
3442       3        299.4                2023            1832091        
3443       2        299.5                2023            1832738        
3444       1        299.4                2024            1833279        
3445       1        299.4                2025            1833707        
3446       3        299.4                2025            1833869        
3447       2        299.5                2025            1834574        
3448       1        299.5                2026            1835195        
3449       1        299.4                2027            1835645        
3450       2        299.5                2027            1836057        
3451       3        299.5                2027            1836556        
3452       3        299.6                2027            1836833        
3453       3        299.6                2027            1837004        
3454       3        299.7                2027            1837212        
3455       1        299.6                2028            1837653        
3456       2        299.7                2028            1838333        
3457       1        299.7                2029            1839120        
3458       1        299.6                2030            1839677        
3459       1        299.6                2031            1840123        
3460       3        299.6                2031            1841192        
3461       2        299.7                2031            1841635        
3462       3        299.8                2031            1841777        
3463       1        299.7                2032            1842371        
3464       1        299.7                2033            1843194        
3465       1        299.7                2034            1844010        
3466       1        299.6                2035            1844634        
3467       1        299.6                2036            1845221        
3468       1        299.5                2037            1845753        
3469       1        299.5                2038            1846388        
3470       1        299.5                2039            1846831        
3471       1        299.4                2040            1847172        
3472       3        299.5                2040            1847332        
3473       3        299.5                2040            1847546        
3474       1        299.5                2041            1848147        
3475       2        299.5                2041            1848667        
3476       2        299.6                2041            1849130        
3477       3        299.6                2041            1849345        
3478       1        299.6                2042            1850036        
3479       2        299.7                2042            1850439        
3480       1        299.6                2043            1850966        
3481       3        299.7                2043            1851103        
3482       1        299.6                2044            1851767        
3483       3        299.7                2044            1851985        
3484       1        299.6                2045            1852347        
3485       1        299.6                2046            1853084        
3486       1        299.6                2047            1853708        
3487       3        299.6                2047            1853961        
3488       3        299.7                2047            1854061        
3489       3        299.8                2047            1854216        
3490       1        299.7                2048            1854795        
3491       1        299.7                2049            1855375        
3492       3        299.7                2049            1855459        
3493       2        299.8                2049            1855920        
3494       1        299.8                2050            1856810        
3495       2        299.8                2050            1857437        
3496       1        299.8                2051            1858102        
3497       2        299.8                2051            1858526        
3498       1        299.8                2052            1859215        
3499       2        299.9                2052            1859936        
3500       2        299.9                2052            1860473        
3501       3        300.0                2052            1860625        
3502       1        300.0                2053            1861805        
3503       1        299.9                2054            1862246        
3504       1        299.9                2055            1862704        
3505       1        299.9                2056            1863475        
3506       1        299.8                2057            1864295        
3507       3        299.9                2057            1864532        
3508       3        299.9                2057            1864711        
3509       1        299.9                2058            1865335        
3510       1        299.9                2059            1865982        
3511       1        299.8                2060            1866600        
3512       1        299.8                2061            1867400        
3513       1        299.7                2062            1867982        
3514       3        299.8                2062            1868206        
3515       3        299.9                2062            1868431        
3516       1        299.8                2063            1868801        
3517       1        299.8                2064            1869256        
3518       3        299.8                2064            1869427        
3519       2        299.9                2064            1869803        
3520       3        299.9                2064            1870031        
3521       1        299.9                2065            1870733        
3522       1        299.8                2066            1871327        
3523       1        299.8                2067            1871904        
3524       3        299.9                2067            1872068        
3525       1        299.8                2068            1872673        
3526       3        299.9                2068            1872932        
3527       1        299.8                2069            1873602        
3528       1        299.8                2070            1874098        
3529       1        299.8                2071            1874761        
3530       1        299.7                2072            1875519        
3531       2        299.8                2072            1876169        
3532       1        299.7                2073            1876788        
3533       3        299.8                2073            1877001        
3534       3        299.9                2073            1877121        
3535       1        299.8                2074            1877497        
3536       1        299.8                2075            1878060        
3537       1        299.7                2076            1878733        
3538       1        299.7                2077            1879171        
3539       2        299.7                2077            1879711        
3540       3        299.8                2077            1879984        
3541       1        299.8                2078            1880480        
3542       1        299.7                2079            1880860        
3543       1        299.7                2080            1881751        
3544       1        299.6                2081            1882533        
3545       1        299.6                2082            1883052        
3546       3        299.6                2082            1883290        
3547       3        299.7                2082            1883721        
3548       1        299.7                2083            1884530        
3549       3        299.7                2083            1884737        
3550       3        299.8                2083            1884811        
3551       1        299.7                2084            1885565        
3552       2        299.8                2084            1886033        
3553       3        299.8                2084            1886317        
3554       1        299.8                2085            1887124        
3555       1        299.8                2086            1887651        
3556       1        299.7                2087            1888281        
3557       1        299.7                2088            1888763        
3558       3        299.7                2088            1888885        
3559       3        299.8                2088            1889142        
3560       3        299.8                2088            1889375        
3561       3        299.9                2088            1889672        
3562       3        300.0                2088            1890863        
3563       2        300.0                2088            1891570        
3564       1        300.0                2089            1892245        
3565       3        300.0                2089            1892578        
3566       1        300.0                2090            1893564        
3567       1        300.0                2091            1894261        
3568       3        300.0                2091            1894429        
3569       1        300.0                2092            1894805        
3570       1        299.9                2093            1895281        
3571       1        299.9                2094            1895601        
3572       1        299.8                2095            1896136        
3573       3        299.9                2095            1896226        
3574       2        299.9                2095            1897055        
3575       1        299.9                2096            1897962        
3576       3        300.0                2096            1898261        
3577       3        300.0                2096            1898479        
3578       3        300.1                2096            1898709        
3579       1        300.0                2097            1899183        
3580       1        300.0                2098            1899906        
3581       1        300.0                2099            1900619        
3582       3        300.0                2099            1900783        
3583       1        300.0                2100            1901429        
3584       1        299.9                2101            1902110        
3585       3        300.0                2101            1902633        
3586       1        300.0                2102            1903287        
3587       1        299.9                2103            1904055        
3588       1        299.9                2104            1904716        
3589       3        299.9                2104            1904849        
3590       1        299.9                2105            1905729        
3591       1        299.9                2106            1906259        
3592       3        299.9                2106            1906461        
3593       1        299.9                2107            1907079        
3594       1        299.8                2108            1907579        
3595       1        299.8                2109            1908217        
3596       2        299.9                2109            1908676        
3597       1        299.8                2110            1909162        
3598       1        299.8                2111            1909692        
3599       1        299.7                2112            1910173        
3600       1        299.7                2113            1910766        
3601       1        299.6                2114            1911055        
3602       3        299.7                2114            1911643        
3603       1        299.6                2115            1912185        
3604       1        299.6                2116            1912765        
3605       1        299.5                2117            1913329        
3606       1        299.5                2118            1913798        
3607       3        299.5                2118            1913920        
3608       1        299.5                2119            1914569        
3609       3        299.5                2119            1914805        
3610       1        299.5                2120            1915303        
3611       1        299.5                2121            1916133        
3612       3        299.5                2121            1916301        
3613       1        299.5                2122            1917040        
3614       1        299.5                2123            1917464        
3615       2        299.5                2123            1917990        
3616       1        299.5                2124            1918309        
3617       1        299.4                2125            1918555        
3618       1        299.3                2126            1918873        
3619       1        299.3                2127            1919255        
3620       3        299.3                2127            1919548        
3621       3        299.4                2127            1919904        
3622       1        299.4                2128            1920732        
3623       1        299.3                2129            1921456        
3624       1        299.3                2130            1922189        
3625       3        299.4                2130            1922444        
3626       1        299.3                2131            1923016        
3627       1        299.3                2132            1923508        
3628       3        299.3                2132            1923979        
3629       3        299.4                2132            1924188        
3630       1        299.3                2133            1924824        
3631       1        299.3                2134            1925412        
3632       1        299.2                2135            1925940        
3633       1        299.2                2136            1926762        
3634       1        299.2                2137            1927260        
3635       1        299.1                2138            1927901        
3636       3        299.2                2138            1928077        
3637       1        299.2                2139            1929065        
3638       1        299.1                2140            1929731        
3639       1        299.1                2141            1930326        
3640       1        299.1                2142            1930870        
3641       2        299.1                2142            1931315        
3642       1        299.1                2143            1932318        
3643       1        299.1                2144            1933279        
3644       1        299.0                2145            1933579        
3645       1        299.0                2146            1934158        
3646       1        298.9                2147            1934818        
3647       3        299.0                2147            1935029        
3648       1        299.0                2148            1935727        
3649       2        299.0                2148            1935948        
3650       1        299.0                2149            1936390        
3651       1        298.9                2150            1936942        
3652       1        298.9                2151            1937488        
3653       1        298.8                2152            1938066        
3654       3        298.9                2152            1938188        
3655       1        298.9                2153            1938864        
3656       3        298.9                2153            1939322        
3657       1        298.8                2154            1939679        
3658       3        298.9                2154            1939869        
3659       1        298.9                2155            1940469        
3660       1        298.8                2156            1941074        
3661       3        298.9                2156            1941247        
3662       3        298.9                2156            1941483        
3663       1        298.9                2157            1941776        
3664       1        298.8                2158            1942521        
3665       2        298.9                2158            1943322        
3666       1        298.8                2159            1943935        
3667       2        298.9                2159            1944659        
3668       2        299.0                2159            1945561        
3669       1        298.9                2160            1946505        
3670       1        298.9                2161            1947048        
3671       1        298.9                2162            1947516        
3672       3        298.9                2162            1947578        
3673       2        299.0                2162            1948061        
3674       3        299.0                2162            1948256        
3675       1        299.0                2163            1948763        
3676       3        299.0                2163            1948908        
3677       1        299.0                2164            1949319        
3678       1        298.9                2165            1949689        
3679       1        298.8                2166            1949945        
3680       3        298.9                2166            1950136        
3681       1        298.9                2167            1950748        
3682       1        298.8                2168            1951292        
3683       1        298.8                2169            1951943        
3684       1        298.7                2170            1952427        
3685       1        298.7                2171            1953021        
3686       1        298.6                2172            1953732        
3687       1        298.6                2173            1954604        
3688       1        298.6                2174            1955344        
3689       3        298.6                2174            1955645        
3690       3        298.7                2174            1955920        
3691       3        298.8                2174            1956105        
3692       1        298.7                2175            1956975        
3693       1        298.7                2176            1957481        
3694       1        298.6                2177            1958019        
3695       1        298.6                2178            1958721        
3696       1        298.5                2179            1958963        
3697       3        298.6                2179            1960310        
3698       1        298.6                2180            1961239        
3699       1        298.5                2181            1961871        
3700       1        298.5                2182            1962277        
3701       1        298.4                2183            1962864        
3702       1        298.4                2184            1963367        
3703       3        298.4                2184            1963664        
3704       1        298.4                2185            1964142        
3705       1        298.3                2186            1964373        
3706       1        298.3                2187            1965244        
3707       1        298.3                2188            1966053        
3708       1        298.2                2189            1966454        
3709       1        298.2                2190            1966899        
3710       3        298.2                2190            1967019        
3711       3        298.3                2190            1967308        
3712       1        298.2                2191            1967999        
3713       1        298.2                2192            1968501        
3714       1        298.1                2193            1968816        
3715       1        298.1                2194            1969581        
3716       1        298.1                2195            1970139        
3717       2        298.1                2195            1970744        
3718       1        298.1                2196            1971420        
3719       1        298.1                2197            1972203        
3720       1        298.0                2198            1972584        
3721       2        298.1                2198            1973184        
3722       1        298.0                2199            1973765        
3723       3        298.1                2199            1973995        
3724       1        298.1                2200            1975109        
3725       2        298.1                2200            1975557        
3726       2        298.2                2200            1976348        
3727       3        298.2                2200            1976588        
3728       1        298.2                2201            1977241        
3729       1        298.2                2202            1977829        
3730       2        298.2                2202            1978365        
3731       1        298.2                2203            1979207        
3732       3        298.2                2203            1979513        
3733       3        298.3                2203            1979591        
3734       3        298.3                2203            1979774        
3735       3        298.4                2203            1979910        
3736       1        298.4                2204            1980589        
3737       3        298.4                2204            1980756        
3738       2        298.5                2204            1981133        
3739       1        298.4                2205            1981602        
3740       1        298.4                2206            1982170        
3741       1        298.3                2207            1982573        
3742       3        298.4                2207            1982738        
3743       1        298.3                2208            1983001        
3744       1        298.3                2209            1983563        
3745       1        298.2                2210            1984077        
3746       1        298.2                2211            1984723        
3747       3        298.3                2211            1984907        
3748       3        298.3                2211            1985115        
3749       1        298.3                2212            1985663        
3750       3        298.3                2212            1986065        
3751       1        298.3                2213            1986559        
3752       3        298.3                2213            1986762        
3753       2        298.4                2213            1987578        
3754       3        298.4                2213            1987920        
3755       1        298.4                2214            1988492        
3756       2        298.5                2214            1989154        
3757       3        298.5                2214            1989300        
3758       1        298.5                2215            1990065        
3759       1        298.4                2216            1990463        
3760       3        298.5                2216            1990596        
3761       1        298.4                2217            1991223        
3762       3        298.5                2217            1993148        
3763       3        298.6                2217            1993229        
3764       1        298.5                2218            1993622        
3765       2        298.6                2218            1993886        
3766       1        298.5                2219            1994884        
3767       3        298.6                2219            1995180        
3768       1        298.5                2220            1995458        
3769       1        298.5                2221            1995862        
3770       1        298.4                2222            1996584        
3771       2        298.5                2222            1997372        
3772       1        298.5                2223            1997871        
3773       2        298.5                2223            1998184        
3774       3        298.6                2223            1998437        
3775       1        298.5                2224            1999174        
3776       2        298.6                2224            1999740        
3777       1        298.5                2225            2000556        
3778       1        298.5                2226            2001367        
3779       1        298.5                2227            2001828        
3780       2        298.5                2227            2002315        
3781       3        298.6                2227            2002584        
3782       3        298.6                2227            2002862        
3783       3        298.7                2227            2003063        
3784       1        298.6                2228            2003590        
3785       1        298.6                2229            2004134        
3786       1        298.5                2230            2004390        
3787       1        298.5                2231            2004965        
3788       1        298.5                2232            2005991        
3789       1        298.5                2233            2006919        
3790       1        298.4                2234            2007490        
3791       3        298.5                2234            2007687        
3792       2        298.5                2234            2008361        
3793       1        298.5                2235            2008987        
3794       1        298.4                2236            2009527        
3795       3        298.5                2236            2010178        
3796       1        298.5                2237            2010952        
3797       2        298.5                2237            2011352        
3798       1        298.5                2238            2012018        
3799       3        298.5                2238            2012241        
3800       1        298.5                2239            2012880        
3801       1        298.5                2240            2013671        
3802       3        298.5                2240            2014354        
3803       1        298.5                2241            2014863        
3804       2        298.5                2241            2015145        
3805       2        298.6                2241            2015499        
3806       3        298.6                2241            2015808        
3807       1        298.6                2242            2016266        
3808       3        298.6                2242            2016496        
3809       3        298.7                2242            2016660        
3810       1        298.7                2243            2017675        
3811       1        298.6                2244            2018322        
3812       3        298.7                2244            2018494        
3813       2        298.8                2244            2018871        
3814       1        298.7                2245            2019454        
3815       3        298.8                2245            2019605        
3816       3        298.8                2245            2019858        
3817       1        298.8                2246            2020536        
3818       1        298.7                2247            2021207        
3819       1        298.7                2248            2022054        
3820       1        298.7                2249            2022647        
3821       1        298.6                2250            2023275        
3822       1        298.6                2251            2023870        
3823       1        298.6                2252            2024292        
3824       2        298.6                2252            2024779        
3825       1        298.6                2253            2025488        
3826       3        298.6                2253            2026445        
3827       1        298.6                2254            2027233        
3828       1        298.6                2255            2027857        
3829       1        298.6                2256            2028730        
3830       1        298.5                2257            2029256        
3831       3        298.6                2257            2029940        
3832       2        298.6                2257            2030344        
3833       1        298.6                2258            2030929        
3834       1        298.5                2259            2031492        
3835       1        298.5                2260            2032254        
3836       3        298.6                2260            2032671        
3837       1        298.5                2261            2033339        
3838       3        298.6                2261            2033429        
3839       1        298.5                2262            2034063        
3840       3        298.6                2262            2034327        
3841       1        298.6                2263            2034652        
3842       1        298.5                2264            2035578        
3843       1        298.5                2265            2035982        
3844       2        298.5                2265            2036462        
3845       1        298.5                2266            2036946        
3846       1        298.5                2267            2037365        
3847       1        298.4                2268            2038089        
3848       1        298.4                2269            2038534        
3849       1        298.3                2270            2039400        
3850       2        298.4                2270            2039755        
3851       1        298.3                2271            2040026        
3852       1        298.3                2272            2040808        
3853       1        298.3                2273            2041712        
3854       1        298.3                2274            2042249        
3855       1        298.2                2275            2042774        
3856       1        298.2                2276            2043286        
3857       1        298.1                2277            2043737        
3858       1        298.1                2278            2044406        
3859       3        298.1                2278            2044552        
3860       2        298.2                2278            2045341        
3861       1        298.1                2279            2045647        
3862       1        298.2                2280            2047155        
3863       3        298.2                2280            2047351        
3864       1        298.2                2281            2047701        
3865       1        298.1                2282            2048327        
3866       1        298.1                2283            2048969        
3867       3        298.1                2283            2049171        
