Episode    Status   Avg steps to goal    Total Goals     Counter        
2982       1        297.4                1755            1576806        
2983       1        297.4                1756            1577162        
2984       1        297.3                1757            1577877        
2985       1        297.3                1758            1578538        
2986       1        297.2                1759            1578876        
2987       3        297.3                1759            1579157        
2988       3        297.3                1759            1579404        
2989       1        297.2                1760            1579618        
2990       3        297.3                1760            1579814        
2991       3        297.4                1760            1580147        
2992       3        297.5                1760            1580687        
2993       3        297.5                1760            1580852        
2994       1        297.5                1761            1581510        
2995       1        297.4                1762            1582082        
2996       2        297.5                1762            1582493        
2997       1        297.4                1763            1582804        
2998       1        297.3                1764            1583188        
2999       1        297.3                1765            1584115        
3000       2        297.4                1765            1584867        
3001       1        297.3                1766            1585390        
3002       2        297.4                1766            1585646        
3003       3        297.5                1766            1585964        
3004       2        297.5                1766            1586548        
3005       3        297.6                1766            1587246        
3006       1        297.6                1767            1588140        
3007       1        297.5                1768            1588762        
3008       3        297.6                1768            1589404        
3009       1        297.5                1769            1589875        
3010       3        297.6                1769            1590195        
3011       1        297.6                1770            1590656        
3012       1        297.5                1771            1590966        
3013       1        297.4                1772            1591307        
3014       1        297.4                1773            1591886        
3015       2        297.4                1773            1592316        
3016       1        297.4                1774            1592983        
3017       3        297.5                1774            1593063        
3018       1        297.4                1775            1593327        
3019       3        297.4                1775            1593504        
3020       3        297.5                1775            1593597        
3021       1        297.5                1776            1594221        
3022       3        297.5                1776            1594360        
3023       1        297.5                1777            1594713        
3024       1        297.4                1778            1595281        
3025       1        297.4                1779            1595981        
3026       1        297.4                1780            1596980        
3027       3        297.4                1780            1597097        
3028       2        297.5                1780            1597629        
3029       1        297.4                1781            1598055        
3030       3        297.5                1781            1598385        
3031       1        297.5                1782            1599051        
3032       1        297.4                1783            1599628        
3033       1        297.4                1784            1600352        
3034       1        297.3                1785            1600720        
3035       1        297.3                1786            1601742        
3036       3        297.3                1786            1601879        
3037       3        297.4                1786            1601992        
3038       3        297.5                1786            1602393        
3039       2        297.5                1786            1602854        
3040       1        297.5                1787            1603439        
3041       1        297.4                1788            1603920        
3042       2        297.5                1788            1604550        
3043       2        297.6                1788            1604914        
3044       1        297.5                1789            1605501        
3045       3        297.6                1789            1605952        
3046       1        297.5                1790            1606252        
3047       1        297.4                1791            1606844        
3048       1        297.4                1792            1607573        
3049       3        297.5                1792            1607751        
3050       1        297.4                1793            1608372        
3051       1        297.4                1794            1609035        
3052       1        297.3                1795            1609678        
3053       1        297.3                1796            1610278        
3054       3        297.4                1796            1610353        
3055       1        297.3                1797            1610803        
3056       1        297.2                1798            1611429        
3057       1        297.2                1799            1611984        
3058       1        297.1                1800            1612642        
3059       3        297.2                1800            1612664        
3060       3        297.3                1800            1613158        
3061       1        297.3                1801            1614142        
3062       1        297.2                1802            1614740        
3063       1        297.2                1803            1615541        
3064       1        297.1                1804            1616275        
3065       1        297.1                1805            1616862        
3066       2        297.1                1805            1617452        
3067       1        297.1                1806            1617691        
3068       1        297.0                1807            1618208        
3069       2        297.1                1807            1618689        
3070       1        297.0                1808            1619329        
3071       3        297.1                1808            1619419        
3072       1        297.1                1809            1620129        
3073       1        297.0                1810            1621001        
3074       1        297.0                1811            1621847        
3075       1        296.9                1812            1622370        
3076       1        296.9                1813            1622879        
3077       1        296.8                1814            1623461        
3078       1        296.8                1815            1624146        
3079       1        296.8                1816            1624974        
3080       2        296.8                1816            1625246        
3081       1        296.8                1817            1625807        
3082       2        296.8                1817            1626424        
3083       1        296.8                1818            1626788        
3084       1        296.7                1819            1627359        
3085       2        296.8                1819            1627599        
3086       3        296.9                1819            1627784        
3087       2        296.9                1819            1628217        
3088       1        296.9                1820            1629194        
3089       1        296.9                1821            1629961        
3090       1        296.8                1822            1630878        
3091       3        296.9                1822            1631099        
3092       1        296.9                1823            1631838        
3093       1        296.8                1824            1632379        
3094       1        296.8                1825            1633102        
3095       3        296.8                1825            1633240        
3096       1        296.8                1826            1634050        
3097       1        296.8                1827            1634727        
3098       3        296.8                1827            1634951        
3099       1        296.8                1828            1635539        
3100       1        296.7                1829            1636147        
3101       1        296.7                1830            1636704        
3102       1        296.6                1831            1637310        
3103       1        296.6                1832            1637906        
3104       2        296.6                1832            1638439        
3105       3        296.7                1832            1638598        
3106       1        296.7                1833            1639208        
3107       1        296.6                1834            1639683        
3108       1        296.6                1835            1640247        
3109       3        296.6                1835            1640393        
3110       1        296.6                1836            1641345        
3111       1        296.6                1837            1642378        
3112       1        296.5                1838            1643086        
3113       1        296.5                1839            1643587        
3114       3        296.6                1839            1643623        
3115       3        296.6                1839            1644039        
3116       3        296.7                1839            1644431        
3117       1        296.6                1840            1644777        
3118       1        296.6                1841            1645140        
3119       3        296.6                1841            1645672        
3120       1        296.6                1842            1646613        
3121       1        296.6                1843            1647428        
3122       1        296.5                1844            1648270        
3123       3        296.6                1844            1648795        
3124       1        296.6                1845            1649809        
3125       1        296.5                1846            1650486        
3126       3        296.6                1846            1650642        
3127       1        296.5                1847            1651373        
3128       1        296.5                1848            1651917        
3129       1        296.4                1849            1652406        
3130       1        296.4                1850            1653293        
3131       1        296.4                1851            1654094        
3132       3        296.5                1851            1654322        
3133       1        296.4                1852            1654989        
3134       3        296.5                1852            1655564        
3135       1        296.4                1853            1656125        
3136       1        296.4                1854            1656715        
3137       1        296.3                1855            1657394        
3138       3        296.4                1855            1657636        
3139       1        296.3                1856            1658141        
3140       1        296.3                1857            1658425        
3141       3        296.3                1857            1658619        
3142       1        296.3                1858            1659203        
3143       1        296.3                1859            1660031        
3144       3        296.3                1859            1660596        
3145       1        296.3                1860            1661151        
3146       1        296.2                1861            1661746        
3147       1        296.2                1862            1662202        
3148       3        296.2                1862            1662494        
3149       1        296.2                1863            1663183        
3150       1        296.2                1864            1663707        
3151       3        296.2                1864            1663906        
3152       1        296.2                1865            1664419        
3153       1        296.1                1866            1665207        
3154       3        296.2                1866            1665338        
3155       1        296.2                1867            1665887        
3156       1        296.1                1868            1666633        
3157       3        296.2                1868            1667070        
3158       1        296.1                1869            1667543        
3159       3        296.2                1869            1667861        
3160       1        296.1                1870            1668475        
3161       3        296.2                1870            1668612        
3162       2        296.3                1870            1668926        
3163       3        296.3                1870            1669013        
3164       1        296.3                1871            1669670        
3165       1        296.2                1872            1670182        
3166       1        296.2                1873            1671207        
3167       1        296.2                1874            1671758        
3168       1        296.1                1875            1672237        
3169       1        296.1                1876            1672698        
3170       1        296.0                1877            1673342        
3171       1        296.0                1878            1674398        
3172       3        296.1                1878            1675127        
3173       1        296.1                1879            1675732        
3174       2        296.1                1879            1676395        
3175       1        296.1                1880            1677004        
3176       3        296.2                1880            1677426        
3177       1        296.1                1881            1678170        
3178       1        296.1                1882            1678743        
3179       1        296.0                1883            1679386        
3180       1        296.0                1884            1680247        
3181       3        296.1                1884            1680588        
3182       3        296.1                1884            1680744        
3183       1        296.1                1885            1681196        
3184       1        296.0                1886            1682063        
3185       1        296.0                1887            1682650        
3186       1        296.0                1888            1683291        
3187       1        295.9                1889            1684090        
3188       1        295.9                1890            1684770        
3189       2        296.0                1890            1685416        
3190       1        295.9                1891            1685979        
3191       1        295.8                1892            1686346        
3192       3        295.9                1892            1686486        
3193       1        295.9                1893            1687134        
3194       2        295.9                1893            1687813        
3195       1        295.9                1894            1688457        
3196       1        295.9                1895            1689077        
3197       1        295.8                1896            1690072        
3198       3        295.9                1896            1690162        
3199       2        296.0                1896            1690779        
3200       2        296.0                1896            1691133        
3201       3        296.1                1896            1691589        
3202       1        296.1                1897            1692194        
3203       1        296.0                1898            1693089        
3204       1        296.0                1899            1693724        
3205       1        295.9                1900            1694331        
3206       2        296.0                1900            1694734        
3207       1        296.0                1901            1695226        
3208       1        295.9                1902            1696081        
3209       1        295.9                1903            1696637        
3210       3        295.9                1903            1696774        
3211       1        295.9                1904            1697186        
3212       3        296.0                1904            1697497        
3213       3        296.0                1904            1697627        
3214       1        295.9                1905            1697994        
3215       2        296.0                1905            1698536        
3216       1        296.0                1906            1699087        
3217       1        295.9                1907            1699757        
3218       2        296.0                1907            1700216        
3219       3        296.1                1907            1700581        
3220       1        296.0                1908            1701201        
3221       1        296.0                1909            1701776        
3222       1        295.9                1910            1702021        
3223       1        295.8                1911            1702487        
3224       1        295.8                1912            1703463        
3225       1        295.8                1913            1703865        
3226       2        295.8                1913            1704206        
3227       1        295.8                1914            1704898        
3228       3        295.8                1914            1705069        
3229       2        295.9                1914            1705568        
3230       1        295.9                1915            1706419        
3231       3        295.9                1915            1706556        
3232       1        295.9                1916            1706975        
3233       2        295.9                1916            1707662        
3234       3        296.0                1916            1708228        
3235       1        296.0                1917            1708967        
3236       2        296.0                1917            1709550        
3237       3        296.1                1917            1709746        
3238       1        296.1                1918            1710345        
3239       1        296.0                1919            1710911        
3240       1        296.0                1920            1711312        
3241       3        296.0                1920            1711595        
3242       1        296.0                1921            1712225        
3243       1        295.9                1922            1712886        
3244       1        295.9                1923            1713410        
3245       1        295.8                1924            1713956        
3246       3        295.9                1924            1714105        
3247       1        295.9                1925            1714668        
3248       1        295.8                1926            1715349        
3249       1        295.8                1927            1716264        
3250       1        295.7                1928            1716972        
3251       1        295.7                1929            1717429        
3252       1        295.6                1930            1717734        
3253       1        295.6                1931            1718329        
3254       3        295.6                1931            1718453        
3255       2        295.7                1931            1719017        
3256       1        295.7                1932            1719762        
3257       1        295.6                1933            1720113        
3258       1        295.6                1934            1721031        
3259       1        295.5                1935            1721584        
3260       1        295.4                1936            1721943        
3261       1        295.4                1937            1723006        
3262       1        295.4                1938            1723540        
3263       3        295.5                1938            1723741        
3264       1        295.4                1939            1724182        
3265       3        295.5                1939            1724449        
3266       3        295.5                1939            1724592        
3267       1        295.5                1940            1725217        
3268       1        295.4                1941            1725564        
3269       1        295.4                1942            1726200        
3270       1        295.3                1943            1726826        
3271       1        295.3                1944            1727561        
3272       3        295.4                1944            1727735        
3273       2        295.4                1944            1728284        
3274       1        295.4                1945            1728654        
3275       1        295.3                1946            1729184        
3276       2        295.4                1946            1729630        
3277       1        295.3                1947            1730190        
3278       3        295.4                1947            1730542        
3279       1        295.4                1948            1731172        
3280       1        295.3                1949            1731977        
3281       1        295.3                1950            1732791        
3282       1        295.2                1951            1733525        
3283       1        295.2                1952            1734216        
3284       1        295.1                1953            1734480        
3285       1        295.1                1954            1735164        
3286       1        295.1                1955            1735962        
3287       1        295.0                1956            1736517        
3288       3        295.1                1956            1736563        
3289       2        295.1                1956            1736934        
3290       3        295.2                1956            1737105        
3291       2        295.3                1956            1737367        
3292       1        295.2                1957            1737934        
3293       1        295.2                1958            1739210        
3294       3        295.3                1958            1740747        
3295       1        295.2                1959            1741354        
3296       1        295.2                1960            1741675        
3297       1        295.1                1961            1742226        
3298       1        295.1                1962            1742781        
3299       1        295.0                1963            1743099        
3300       1        295.0                1964            1743577        
3301       1        295.0                1965            1744761        
3302       1        294.9                1966            1745197        
3303       1        294.9                1967            1745793        
3304       1        294.8                1968            1746214        
3305       1        294.8                1969            1746952        
3306       3        294.8                1969            1747089        
3307       3        294.9                1969            1747254        
3308       1        294.8                1970            1747800        
3309       3        294.9                1970            1747981        
3310       1        294.8                1971            1748294        
3311       2        294.9                1971            1748869        
3312       1        294.8                1972            1749199        
3313       1        294.8                1973            1749982        
3314       1        294.8                1974            1750474        
3315       3        294.8                1974            1750797        
3316       1        294.8                1975            1751475        
3317       1        294.7                1976            1751851        
3318       3        294.8                1976            1752017        
3319       1        294.7                1977            1752611        
3320       1        294.7                1978            1752997        
3321       3        294.7                1978            1753245        
3322       1        294.7                1979            1753624        
3323       1        294.6                1980            1754144        
3324       3        294.7                1980            1754705        
3325       1        294.7                1981            1755548        
3326       2        294.7                1981            1756068        
3327       1        294.7                1982            1756773        
3328       2        294.8                1982            1757415        
3329       3        294.8                1982            1757551        
3330       3        294.9                1982            1757648        
3331       1        294.9                1983            1758539        
3332       1        294.8                1984            1759060        
3333       1        294.8                1985            1759707        
3334       1        294.7                1986            1760503        
3335       1        294.7                1987            1761555        
3336       2        294.8                1987            1761899        
3337       1        294.7                1988            1762398        
3338       1        294.7                1989            1763127        
3339       3        294.8                1989            1763340        
3340       1        294.7                1990            1764018        
3341       1        294.7                1991            1764596        
3342       1        294.6                1992            1764991        
3343       1        294.6                1993            1765644        
3344       3        294.6                1993            1765803        
3345       3        294.7                1993            1765953        
3346       1        294.7                1994            1766536        
3347       1        294.6                1995            1766875        
3348       2        294.7                1995            1767310        
3349       2        294.7                1995            1768023        
3350       1        294.7                1996            1769057        
3351       1        294.7                1997            1770410        
3352       1        294.7                1998            1771065        
3353       1        294.7                1999            1771658        
3354       1        294.6                2000            1772431        
3355       1        294.6                2001            1773126        
3356       1        294.5                2002            1773729        
3357       3        294.6                2002            1773993        
3358       1        294.6                2003            1774925        
3359       1        294.5                2004            1775555        
3360       1        294.5                2005            1776135        
3361       1        294.4                2006            1776408        
3362       1        294.4                2007            1777287        
3363       1        294.3                2008            1777731        
3364       1        294.3                2009            1778448        
3365       3        294.4                2009            1778782        
3366       3        294.4                2009            1778949        
3367       1        294.4                2010            1779572        
3368       2        294.4                2010            1780113        
3369       1        294.4                2011            1780453        
3370       3        294.4                2011            1780700        
3371       3        294.5                2011            1780842        
3372       1        294.4                2012            1781283        
3373       1        294.4                2013            1782043        
3374       1        294.4                2014            1782458        
3375       3        294.4                2014            1782549        
3376       1        294.4                2015            1783327        
3377       1        294.4                2016            1784038        
3378       3        294.4                2016            1784404        
3379       1        294.4                2017            1784997        
3380       2        294.4                2017            1785496        
3381       2        294.5                2017            1785823        
3382       1        294.5                2018            1786714        
3383       2        294.5                2018            1787146        
3384       2        294.6                2018            1787576        
3385       1        294.6                2019            1788152        
3386       1        294.5                2020            1788652        
3387       3        294.6                2020            1789025        
3388       1        294.5                2021            1789846        
3389       1        294.5                2022            1790526        
3390       1        294.4                2023            1790886        
3391       1        294.4                2024            1791520        
3392       3        294.5                2024            1791739        
3393       3        294.5                2024            1792016        
3394       2        294.6                2024            1792588        
3395       1        294.5                2025            1793181        
3396       1        294.5                2026            1794055        
3397       3        294.6                2026            1794827        
3398       3        294.6                2026            1794931        
3399       3        294.7                2026            1795259        
3400       3        294.7                2026            1795439        
3401       1        294.7                2027            1796342        
3402       1        294.7                2028            1797018        
3403       2        294.8                2028            1797923        
3404       1        294.7                2029            1798493        
3405       3        294.8                2029            1798819        
3406       2        294.8                2029            1799784        
3407       3        294.9                2029            1799978        
3408       3        295.0                2029            1800107        
3409       3        295.0                2029            1800469        
3410       1        295.0                2030            1800939        
3411       1        294.9                2031            1801384        
3412       1        294.9                2032            1801721        
3413       1        294.9                2033            1802163        
3414       3        294.9                2033            1802315        
3415       1        294.9                2034            1802771        
3416       1        294.8                2035            1803228        
3417       3        294.9                2035            1803641        
3418       1        294.8                2036            1804087        
3419       3        294.9                2036            1804126        
3420       2        295.0                2036            1804493        
3421       3        295.0                2036            1804630        
3422       2        295.1                2036            1805043        
3423       1        295.0                2037            1805282        
3424       1        295.0                2038            1805707        
3425       1        294.9                2039            1806098        
3426       1        294.9                2040            1806611        
3427       2        294.9                2040            1807030        
3428       1        294.9                2041            1807473        
3429       3        295.0                2041            1808005        
3430       3        295.0                2041            1808403        
3431       1        295.0                2042            1809166        
3432       1        294.9                2043            1809536        
3433       3        295.0                2043            1809681        
3434       1        295.0                2044            1810238        
3435       1        294.9                2045            1811011        
3436       1        294.9                2046            1811692        
3437       1        294.9                2047            1812339        
3438       1        294.8                2048            1812849        
3439       2        294.9                2048            1813275        
3440       3        294.9                2048            1813930        
3441       2        295.0                2048            1814243        
3442       1        295.0                2049            1814775        
3443       3        295.0                2049            1814881        
3444       1        295.0                2050            1815515        
3445       1        294.9                2051            1815907        
3446       1        294.9                2052            1816411        
3447       3        294.9                2052            1816624        
3448       1        294.9                2053            1817433        
3449       1        294.9                2054            1817960        
3450       2        294.9                2054            1818462        
3451       3        295.0                2054            1818577        
3452       1        295.0                2055            1819734        
3453       3        295.0                2055            1820137        
3454       3        295.1                2055            1820310        
3455       1        295.0                2056            1820842        
3456       3        295.1                2056            1820939        
3457       2        295.2                2056            1821854        
3458       1        295.1                2057            1822554        
3459       1        295.1                2058            1823300        
3460       1        295.0                2059            1823985        
3461       2        295.1                2059            1824315        
3462       3        295.2                2059            1824672        
3463       1        295.1                2060            1825507        
3464       3        295.2                2060            1825926        
3465       1        295.2                2061            1826466        
3466       1        295.1                2062            1827110        
3467       1        295.1                2063            1827665        
3468       1        295.0                2064            1828177        
3469       3        295.1                2064            1828462        
3470       1        295.0                2065            1829148        
3471       1        295.0                2066            1829663        
3472       1        295.0                2067            1830699        
3473       2        295.1                2067            1831292        
3474       3        295.1                2067            1831371        
3475       3        295.2                2067            1831467        
3476       3        295.2                2067            1831810        
3477       3        295.3                2067            1832371        
3478       2        295.3                2067            1832786        
3479       1        295.3                2068            1833647        
3480       3        295.4                2068            1834447        
3481       3        295.4                2068            1835088        
3482       1        295.4                2069            1835576        
3483       1        295.3                2070            1836173        
3484       2        295.4                2070            1836529        
3485       1        295.4                2071            1837363        
3486       3        295.4                2071            1837526        
3487       1        295.4                2072            1838064        
3488       1        295.4                2073            1838733        
3489       2        295.4                2073            1839066        
3490       1        295.4                2074            1839793        
3491       3        295.4                2074            1840134        
3492       1        295.4                2075            1841277        
3493       1        295.4                2076            1842028        
3494       3        295.5                2076            1842417        
3495       3        295.5                2076            1842811        
3496       1        295.5                2077            1843332        
3497       1        295.4                2078            1844318        
3498       3        295.5                2078            1844529        
3499       3        295.6                2078            1845016        
3500       3        295.6                2078            1845299        
3501       1        295.6                2079            1845912        
3502       1        295.5                2080            1846556        
3503       1        295.5                2081            1847173        
3504       1        295.5                2082            1847813        
3505       1        295.4                2083            1848540        
3506       1        295.4                2084            1849049        
3507       3        295.4                2084            1849188        
3508       1        295.4                2085            1850113        
3509       2        295.5                2085            1850634        
3510       1        295.4                2086            1851022        
3511       1        295.4                2087            1851668        
3512       1        295.3                2088            1852288        
3513       3        295.4                2088            1852504        
3514       1        295.4                2089            1853120        
3515       1        295.3                2090            1854000        
3516       1        295.3                2091            1854849        
3517       1        295.3                2092            1855401        
3518       2        295.3                2092            1855668        
3519       1        295.3                2093            1856199        
3520       1        295.2                2094            1856952        
3521       1        295.2                2095            1857514        
3522       1        295.2                2096            1858337        
3523       1        295.1                2097            1858791        
3524       1        295.1                2098            1859452        
3525       1        295.1                2099            1860061        
3526       1        295.0                2100            1860708        
3527       1        295.0                2101            1861602        
3528       1        295.0                2102            1862214        
3529       1        294.9                2103            1862728        
3530       1        294.9                2104            1863303        
3531       1        294.8                2105            1864047        
3532       1        294.8                2106            1864628        
3533       1        294.7                2107            1864874        
3534       1        294.7                2108            1865391        
3535       1        294.6                2109            1866176        
3536       3        294.7                2109            1866463        
3537       1        294.6                2110            1866910        
3538       1        294.6                2111            1867711        
3539       1        294.6                2112            1868180        
3540       1        294.5                2113            1868747        
3541       3        294.6                2113            1869294        
3542       1        294.6                2114            1870013        
3543       3        294.6                2114            1870441        
3544       2        294.7                2114            1870958        
3545       3        294.7                2114            1871021        
3546       2        294.8                2114            1871459        
3547       2        294.8                2114            1871997        
3548       2        294.9                2114            1872405        
3549       1        294.9                2115            1873137        
3550       2        294.9                2115            1873554        
3551       1        294.9                2116            1874386        
3552       3        295.0                2116            1874810        
3553       1        294.9                2117            1875430        
3554       1        294.9                2118            1875939        
3555       3        294.9                2118            1876023        
3556       3        295.0                2118            1876142        
3557       3        295.1                2118            1876363        
3558       1        295.0                2119            1876825        
3559       1        295.0                2120            1877421        
3560       1        294.9                2121            1878175        
3561       2        295.0                2121            1878681        
3562       1        295.0                2122            1879406        
3563       1        294.9                2123            1880078        
3564       1        294.9                2124            1880618        
3565       2        294.9                2124            1881083        
3566       1        294.9                2125            1881538        
3567       1        294.8                2126            1881826        
3568       1        294.8                2127            1882615        
3569       3        294.8                2127            1883072        
3570       1        294.8                2128            1883646        
3571       2        294.9                2128            1883982        
3572       3        294.9                2128            1884155        
3573       1        294.9                2129            1884652        
3574       1        294.8                2130            1885486        
3575       2        294.9                2130            1885963        
3576       1        294.9                2131            1886497        
3577       1        294.8                2132            1887087        
3578       1        294.8                2133            1887622        
3579       1        294.7                2134            1888382        
3580       2        294.8                2134            1888992        
3581       2        294.9                2134            1889256        
3582       1        294.8                2135            1890018        
3583       2        294.9                2135            1890624        
3584       3        294.9                2135            1891006        
3585       1        294.9                2136            1891261        
3586       3        294.9                2136            1891455        
3587       2        295.0                2136            1891911        
3588       1        295.0                2137            1892512        
3589       3        295.0                2137            1892694        
3590       3        295.1                2137            1892799        
3591       2        295.1                2137            1893260        
3592       1        295.1                2138            1893485        
3593       1        295.0                2139            1894059        
3594       1        295.0                2140            1894623        
3595       2        295.0                2140            1895060        
3596       3        295.1                2140            1895884        
3597       3        295.1                2140            1896033        
3598       3        295.2                2140            1896104        
